state,metric,stand_size_class,estimate,se,se_percent,plot_count,report_years
MI,growth,Medium diameter,330873818.7619535,15024374.80930801,4.540817059967282,1340,2019;2020;2021;2022;2023;2024;2025
MI,growth,Small diameter,57322626.600614615,6503205.645504588,11.344919155248306,687,2019;2020;2021;2022;2023;2024;2025
MI,growth,Nonstocked,-2291458.3198593995,1998178.3953264824,-87.20116696030884,37,2019;2020;2021;2022;2023;2024;2025
MI,removals,Large diameter,237717114.0201088,19949695.94626896,8.392200127661562,270,2019;2020;2021;2022;2023;2024;2025
MI,removals,Medium diameter,70972430.31601657,12498688.329245068,17.610624680023747,95,2019;2020;2021;2022;2023;2024;2025
MI,removals,Small diameter,212480384.0830077,24988474.21096944,11.76036758348828,116,2019;2020;2021;2022;2023;2024;2025
MI,removals,Nonstocked,10717830.89177198,4106444.9522177214,38.31414204687832,11,2019;2020;2021;2022;2023;2024;2025
MI,sawlog,Large diameter,98957461895.0287,1955457957.5769875,1.976059126952228,2375,2019;2020;2021;2022;2023;2024;2025
MI,sawlog,Medium diameter,13576109101.101362,511256082.7014689,3.7658513119933104,1130,2019;2020;2021;2022;2023;2024;2025
MI,sawlog,Small diameter,1491929965.047251,145826245.70097318,9.774335868128684,250,2019;2020;2021;2022;2023;2024;2025
MI,sawlog,Nonstocked,11223824.702203356,6549335.118309533,58.35207954578825,4,2019;2020;2021;2022;2023;2024;2025
MI,area,Large diameter,10723114.93752233,167451.03973753558,1.5615895261141968,2428,2019;2020;2021;2022;2023;2024;2025
MI,area,Medium diameter,5664926.141081346,147349.01438524446,2.601075648924839,1423,2019;2020;2021;2022;2023;2024;2025
MI,area,Small diameter,3294660.4408615897,118747.89928185764,3.604253045597736,841,2019;2020;2021;2022;2023;2024;2025
MI,area,Nonstocked,224502.04974162485,31418.22522849552,13.994627338438184,71,2019;2020;2021;2022;2023;2024;2025
MN,volume,Large diameter,17264897148.086548,376866670.7932047,2.1828492087772005,2150,2021;2022;2023;2024;2025
MN,volume,Medium diameter,13928611617.405664,255072564.40303192,1.831284922068504,2754,2021;2022;2023;2024;2025
MN,volume,Small diameter,1826219189.9596395,59496108.07880775,3.2578842893509754,1741,2021;2022;2023;2024;2025
MN,volume,Nonstocked,15100202.885346873,2714315.120041732,17.975355302515066,59,2021;2022;2023;2024;2025
MN,mortality,Large diameter,235846165.0467696,9414052.6198093,3.991607248709107,1293,2021;2022;2023;2024;2025
MN,mortality,Medium diameter,239798073.1438073,9441483.221048037,3.937264006031424,1818,2021;2022;2023;2024;2025
MN,mortality,Small diameter,58568195.90304956,3873572.601896866,6.61378166455555,619,2021;2022;2023;2024;2025
MN,mortality,Nonstocked,3701996.499807895,1731718.4868128097,46.77796121370381,21,2021;2022;2023;2024;2025
MN,biomass,Large diameter,335775673.3645769,6943854.068882674,2.0680039144298608,2154,2021;2022;2023;2024;2025
MN,biomass,Medium diameter,285779238.4327176,5035519.675119579,1.7620313157581304,2757,2021;2022;2023;2024;2025
MN,biomass,Small diameter,81250313.87131494,2227666.8168219468,2.741733183148249,2131,2021;2022;2023;2024;2025
MN,biomass,Nonstocked,290216.57354998944,47852.33650799268,16.488491998459274,63,2021;2022;2023;2024;2025
MN,growth,Large diameter,245198156.4422865,11303117.106673429,4.609788780909492,2093,2021;2022;2023;2024;2025
MN,growth,Medium diameter,475428319.0803509,14054367.294231724,2.9561485360017925,2679,2021;2022;2023;2024;2025
MN,growth,Small diameter,87388713.08992745,5165703.7038477175,5.911179511857491,1794,2021;2022;2023;2024;2025
MN,growth,Nonstocked,-1543625.932546021,1554678.302449546,-100.71600053293324,77,2021;2022;2023;2024;2025
MN,removals,Large diameter,66945949.18563013,8841692.063094087,13.207209951684346,144,2021;2022;2023;2024;2025
MN,removals,Medium diameter,27615491.573616635,5639182.490522973,20.420358897071203,102,2021;2022;2023;2024;2025
MN,removals,Small diameter,181887701.3885055,16621547.68105052,9.138357103951464,184,2021;2022;2023;2024;2025
MN,removals,Nonstocked,9868872.22817188,3664630.944797248,37.13322920866397,13,2021;2022;2023;2024;2025
MN,sawlog,Large diameter,39297994235.86451,1028036676.8975075,2.616002920472951,2038,2021;2022;2023;2024;2025
MN,sawlog,Medium diameter,11282382431.172953,305942390.2496261,2.7116825024855973,1929,2021;2022;2023;2024;2025
MN,sawlog,Small diameter,1488328152.45718,97160148.4532462,6.528140201664401,496,2021;2022;2023;2024;2025
MN,sawlog,Nonstocked,14174057.227796985,4843000.191183252,34.16805868178353,9,2021;2022;2023;2024;2025
MN,area,Large diameter,5288980.753772046,97932.98663727968,1.8516419551618688,2170,2021;2022;2023;2024;2025
MN,area,Medium diameter,6684584.028335221,105831.0651558148,1.5832109329048525,2772,2021;2022;2023;2024;2025
MN,area,Small diameter,5520148.250747975,102428.78744070222,1.85554414098975,2271,2021;2022;2023;2024;2025
MN,area,Nonstocked,180623.85917724267,18202.47168943888,10.077556626435022,129,2021;2022;2023;2024;2025
MO,volume,Large diameter,30624858246.496853,468183286.59950405,1.5287688283522392,2219,2019;2020;2021;2022;2023;2024;2025
MO,volume,Medium diameter,6633629845.415315,239604384.6366787,3.611964945591228,854,2019;2020;2021;2022;2023;2024;2025
MO,volume,Small diameter,364932084.1442304,35407676.16873162,9.70253855639002,202,2019;2020;2021;2022;2023;2024;2025
MO,volume,Nonstocked,5001059.334175469,1813802.7029844413,36.26836999492399,13,2019;2020;2021;2022;2023;2024;2025
MO,mortality,Large diameter,332609563.3395579,11739850.223421851,3.5296189639131788,1452,2019;2020;2021;2022;2023;2024;2025
MO,mortality,Medium diameter,75760192.37201212,5131432.29859721,6.77325669053198,493,2019;2020;2021;2022;2023;2024;2025
MO,mortality,Small diameter,14616983.77911814,3175435.62606086,21.72428781509148,51,2019;2020;2021;2022;2023;2024;2025
MO,mortality,Nonstocked,3079334.381894532,1905715.372660743,61.887250175418416,6,2019;2020;2021;2022;2023;2024;2025
MO,biomass,Large diameter,742623031.9312774,11238049.446426077,1.513291261274273,2222,2019;2020;2021;2022;2023;2024;2025
MO,biomass,Medium diameter,168405601.54336712,6003975.634931508,3.565187606533022,856,2019;2020;2021;2022;2023;2024;2025
MO,biomass,Small diameter,12887719.182798648,1134900.3944315396,8.806060857892536,220,2019;2020;2021;2022;2023;2024;2025
MO,biomass,Nonstocked,108409.33761880283,39763.57132010879,36.67910181310072,13,2019;2020;2021;2022;2023;2024;2025
MO,growth,Large diameter,508657557.7231604,16376286.528301772,3.219511099295344,2147,2019;2020;2021;2022;2023;2024;2025
MO,growth,Medium diameter,200051211.9085965,9235453.22087028,4.616544500160272,820,2019;2020;2021;2022;2023;2024;2025
MO,growth,Small diameter,12488386.9605916,3699496.3479959234,29.62349228663452,196,2019;2020;2021;2022;2023;2024;2025
MO,growth,Nonstocked,-1653730.5137007704,1297464.5638750938,-78.45683157720701,20,2019;2020;2021;2022;2023;2024;2025
MO,removals,Large diameter,97507428.60272343,9987204.603722949,10.242506388322496,209,2019;2020;2021;2022;2023;2024;2025
MO,removals,Medium diameter,36034911.799439184,6267426.778952924,17.392651919992947,81,2019;2020;2021;2022;2023;2024;2025
MO,removals,Small diameter,20725566.33628836,5717361.47829083,27.586032562498964,25,2019;2020;2021;2022;2023;2024;2025
MO,removals,Nonstocked,1714697.5864324411,1170266.0483693634,68.24912203930904,2,2019;2020;2021;2022;2023;2024;2025
MO,sawlog,Large diameter,61430265385.14467,1111050923.212109,1.8086376743552024,2071,2019;2020;2021;2022;2023;2024;2025
MO,sawlog,Medium diameter,5577192370.093278,269721923.8064128,4.836159592642879,580,2019;2020;2021;2022;2023;2024;2025
MO,sawlog,Small diameter,278740607.0507702,49037163.5416215,17.59240035402872,48,2019;2020;2021;2022;2023;2024;2025
MO,sawlog,Nonstocked,3515750.681106395,3415846.0322691533,97.15836935269247,1,2019;2020;2021;2022;2023;2024;2025
MO,area,Large diameter,10689649.279267684,144223.790663556,1.3491910435571963,2230,2019;2020;2021;2022;2023;2024;2025
MO,area,Medium diameter,3824720.99472285,126246.96384619897,3.300814988083782,869,2019;2020;2021;2022;2023;2024;2025
MO,area,Small diameter,904213.9833172176,64281.77860741663,7.10913343449868,248,2019;2020;2021;2022;2023;2024;2025
MO,area,Nonstocked,83655.22534605986,14845.765342476983,17.746369436056057,38,2019;2020;2021;2022;2023;2024;2025
MS,volume,Large diameter,52080363145.6023,794700167.7827357,1.5259113412112233,2821,2018;2019;2020;2021;2022;2023;2024
MS,volume,Medium diameter,8331999731.194141,314817674.54804885,3.778416763137956,934,2018;2019;2020;2021;2022;2023;2024
MS,volume,Small diameter,756378657.3276564,53415459.74082878,7.061999862548962,405,2018;2019;2020;2021;2022;2023;2024
MS,volume,Nonstocked,30208417.67901019,8408796.892374398,27.835939577256006,30,2018;2019;2020;2021;2022;2023;2024
MS,mortality,Large diameter,590040162.834927,23254650.00125381,3.9411978143188975,1796,2018;2019;2020;2021;2022;2023;2024
MS,mortality,Medium diameter,108501379.79143798,12388066.49549065,11.4174276117991,428,2018;2019;2020;2021;2022;2023;2024
MS,mortality,Small diameter,38548076.88923822,7309481.801537051,18.96198822716808,100,2018;2019;2020;2021;2022;2023;2024
MS,mortality,Nonstocked,4010645.932278771,1625483.3489946122,40.52921590291179,17,2018;2019;2020;2021;2022;2023;2024
MS,biomass,Large diameter,1019026533.184202,15232053.59402548,1.494765160474197,2823,2018;2019;2020;2021;2022;2023;2024
MS,biomass,Medium diameter,170855782.52092507,6309309.77673241,3.692769237096026,934,2018;2019;2020;2021;2022;2023;2024
MS,biomass,Small diameter,24555086.2145538,1615231.7610081811,6.577992628064296,538,2018;2019;2020;2021;2022;2023;2024
MS,biomass,Nonstocked,647928.5510700654,194535.58774668284,30.024234527928108,35,2018;2019;2020;2021;2022;2023;2024
MS,growth,Large diameter,1945199166.743436,48694538.77432364,2.5033189200798303,2804,2018;2019;2020;2021;2022;2023;2024
MS,growth,Medium diameter,765895809.5823909,33372581.65754876,4.357326576280049,935,2018;2019;2020;2021;2022;2023;2024
MS,growth,Small diameter,125234914.35685492,10665264.32728036,8.51620682782587,558,2018;2019;2020;2021;2022;2023;2024
MS,growth,Nonstocked,10809032.196412291,3102812.2969449726,28.705736467089537,62,2018;2019;2020;2021;2022;2023;2024
MS,removals,Large diameter,433166721.46296376,33230513.905397262,7.671529750292351,303,2018;2019;2020;2021;2022;2023;2024
MS,removals,Medium diameter,64091195.68795884,12492107.354796551,19.491144174649115,69,2018;2019;2020;2021;2022;2023;2024
MS,removals,Small diameter,845657799.412727,63574826.365280606,7.517795780921147,253,2018;2019;2020;2021;2022;2023;2024
MS,removals,Nonstocked,109042802.31807956,22938695.293650944,21.03641396406744,40,2018;2019;2020;2021;2022;2023;2024
MS,sawlog,Large diameter,159839200097.01465,2875078376.650268,1.7987317096840043,2761,2018;2019;2020;2021;2022;2023;2024
MS,sawlog,Medium diameter,7597833162.970388,388967176.62809336,5.119448772892321,672,2018;2019;2020;2021;2022;2023;2024
MS,sawlog,Small diameter,1103853470.297876,128764515.94185238,11.66500078195208,137,2018;2019;2020;2021;2022;2023;2024
MS,sawlog,Nonstocked,68726965.21439582,32102993.55962742,46.7109139178213,10,2018;2019;2020;2021;2022;2023;2024
MS,area,Large diameter,12286447.06870209,153971.12452307495,1.2531785931450732,2841,2018;2019;2020;2021;2022;2023;2024
MS,area,Medium diameter,3807889.894334482,126739.36021468788,3.3283357379438763,945,2018;2019;2020;2021;2022;2023;2024
MS,area,Small diameter,2700273.69510442,108764.73994084125,4.027915397540296,685,2018;2019;2020;2021;2022;2023;2024
MS,area,Nonstocked,300133.72851097875,35987.622009809034,11.990529084601906,95,2018;2019;2020;2021;2022;2023;2024
MT,volume,Large diameter,41763216556.3624,745863351.7047125,1.7859336832883008,2439,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,volume,Medium diameter,8532535312.794172,342290713.36085945,4.011594453615787,839,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,volume,Small diameter,2017916110.2470293,95532251.85361984,4.7342033382113655,734,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,volume,Nonstocked,170320212.51132503,18002597.74772601,10.569853972281164,159,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,mortality,Large diameter,560930388.9006269,21607709.084630266,3.852119534293628,1566,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,mortality,Medium diameter,192422811.7175503,13540711.220156709,7.036957364510696,579,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,mortality,Small diameter,235799702.11395016,22787188.18461283,9.663790064332195,388,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,mortality,Nonstocked,169401260.17013794,18625180.45816976,10.994711869004744,169,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,biomass,Large diameter,665585558.6781615,11537087.506708996,1.7333740728421754,2439,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,biomass,Medium diameter,152980124.7359681,5976657.01061454,3.906819281870628,839,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,biomass,Small diameter,50014155.4533738,2223127.735383312,4.444997051796356,855,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,biomass,Nonstocked,2864311.8740426376,295638.7374156583,10.32145766300229,165,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,growth,Large diameter,170889275.59393895,21719338.180909745,12.70959696295891,2371,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,growth,Medium diameter,37639512.40805491,13142348.7404487,34.91636288475463,826,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,growth,Small diameter,-142868022.38373435,20991905.70099596,-14.693215004133709,785,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,growth,Nonstocked,-147381305.22712284,17143971.567760322,-11.632392277528348,278,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,removals,Large diameter,66153664.741697125,9605633.99439092,14.520184228488285,115,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,removals,Medium diameter,21439706.387739927,5733210.026715782,26.741084616691666,34,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,removals,Small diameter,69790535.38498005,11190244.766135376,16.03404344787944,71,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,removals,Nonstocked,15722460.19995482,5636834.515707023,35.85211502537764,15,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,sawlog,Large diameter,153590261301.96906,3169699677.272181,2.06373740782974,2341,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,sawlog,Medium diameter,12481247162.163052,613687232.7544758,4.916874289733409,707,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,sawlog,Small diameter,4766476628.795906,301386491.4376532,6.323045614382643,472,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,sawlog,Nonstocked,420394976.8725704,63070340.50633298,15.0026389410097,95,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,area,Large diameter,14046700.971549263,192617.2937655012,1.3712635739568726,2440,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,area,Medium diameter,4502570.883896046,144683.39128038572,3.21335066146015,840,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,area,Small diameter,5417030.662915619,157863.25040136423,2.914202636549175,984,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MT,area,Nonstocked,2257056.762549994,105339.04271270332,4.667097631771237,441,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
NC,volume,Large diameter,55990157639.72026,875212381.7425653,1.563153987481679,2453,2017;2018;2019;2020;2021;2022;2023;2024
NC,volume,Medium diameter,8426580801.043261,320806583.01549494,3.807078939725792,897,2017;2018;2019;2020;2021;2022;2023;2024
NC,volume,Small diameter,985828238.9910862,71152690.6138511,7.217554519098581,437,2017;2018;2019;2020;2021;2022;2023;2024
NC,volume,Nonstocked,15066647.31601682,8489352.024204262,56.34532916410362,20,2017;2018;2019;2020;2021;2022;2023;2024
NC,mortality,Large diameter,514119140.4069096,18908789.094126534,3.677900239069257,1644,2017;2018;2019;2020;2021;2022;2023;2024
NC,mortality,Medium diameter,99616987.29827522,8714559.982377766,8.74806618702938,395,2017;2018;2019;2020;2021;2022;2023;2024
NC,mortality,Small diameter,24519417.33160373,6305283.437773404,25.715470121087897,102,2017;2018;2019;2020;2021;2022;2023;2024
NC,mortality,Nonstocked,3274265.474252482,1258805.4835571002,38.4454313022522,12,2017;2018;2019;2020;2021;2022;2023;2024
NC,biomass,Large diameter,1107887839.7663112,16835805.08608029,1.5196308219820789,2453,2017;2018;2019;2020;2021;2022;2023;2024
NC,biomass,Medium diameter,172280927.80069113,6442741.052892273,3.739671671809065,898,2017;2018;2019;2020;2021;2022;2023;2024
NC,biomass,Small diameter,35135604.94586557,2168056.902235249,6.170540981365303,563,2017;2018;2019;2020;2021;2022;2023;2024
NC,biomass,Nonstocked,252587.9306399296,142781.71510042332,56.52752874560828,20,2017;2018;2019;2020;2021;2022;2023;2024
NC,growth,Large diameter,1414031961.069777,38210363.25597832,2.7022276941371617,2435,2017;2018;2019;2020;2021;2022;2023;2024
NC,growth,Medium diameter,573564110.5722483,27070291.7776562,4.719662768064063,892,2017;2018;2019;2020;2021;2022;2023;2024
NC,growth,Small diameter,141577808.57538638,10721780.50052782,7.57306572860164,583,2017;2018;2019;2020;2021;2022;2023;2024
NC,growth,Nonstocked,6305287.391090705,2059202.968439668,32.65835227985479,57,2017;2018;2019;2020;2021;2022;2023;2024
NC,removals,Large diameter,261604854.99825275,22312696.23929204,8.529159842786962,262,2017;2018;2019;2020;2021;2022;2023;2024
NC,removals,Medium diameter,41648168.83748615,8555194.69772421,20.54158666880922,69,2017;2018;2019;2020;2021;2022;2023;2024
NC,removals,Small diameter,671808810.5793722,54464341.82215222,8.10711931199322,238,2017;2018;2019;2020;2021;2022;2023;2024
NC,removals,Nonstocked,82457354.78675248,17009740.888692617,20.62853087233085,35,2017;2018;2019;2020;2021;2022;2023;2024
NC,sawlog,Large diameter,175320563109.38318,3274009737.5740023,1.8674419472012165,2420,2017;2018;2019;2020;2021;2022;2023;2024
NC,sawlog,Medium diameter,8741021776.863564,425867874.3095857,4.872060557460306,706,2017;2018;2019;2020;2021;2022;2023;2024
NC,sawlog,Small diameter,1539868972.802034,220603026.04335853,14.326090721987638,161,2017;2018;2019;2020;2021;2022;2023;2024
NC,sawlog,Nonstocked,50270481.8274718,44685640.92391565,88.89041699913817,3,2017;2018;2019;2020;2021;2022;2023;2024
NC,area,Large diameter,11629834.482976064,151473.84876841164,1.3024591965615802,2470,2017;2018;2019;2020;2021;2022;2023;2024
NC,area,Medium diameter,3701349.358670168,124196.31959278558,3.35543358807414,904,2017;2018;2019;2020;2021;2022;2023;2024
NC,area,Small diameter,2979902.5479872203,112661.87045034996,3.780723316822813,690,2017;2018;2019;2020;2021;2022;2023;2024
NC,area,Nonstocked,198730.7575882935,28042.32023345484,14.11070967260616,69,2017;2018;2019;2020;2021;2022;2023;2024
ND,volume,Large diameter,770418101.5250655,99829911.63834468,12.957887599048934,77,2019;2020;2021;2022;2023;2024;2025
ND,volume,Medium diameter,390914507.77271575,47640696.247399725,12.18698597778797,80,2019;2020;2021;2022;2023;2024;2025
ND,volume,Small diameter,34818124.264083415,8670602.82710594,24.90255581071059,32,2019;2020;2021;2022;2023;2024;2025
ND,volume,Nonstocked,143390.4290025118,102084.76464912535,71.19356944481777,2,2019;2020;2021;2022;2023;2024;2025
ND,mortality,Large diameter,9517804.932379715,2324304.5593605945,24.420594621069355,39,2019;2020;2021;2022;2023;2024;2025
ND,mortality,Medium diameter,7405124.796545076,2306444.259160005,31.14659539885265,47,2019;2020;2021;2022;2023;2024;2025
ND,mortality,Small diameter,1341894.6629975757,573934.4252342588,42.77045293198962,10,2019;2020;2021;2022;2023;2024;2025
ND,mortality,Nonstocked,0.0,0.0,,0,2019;2020;2021;2022;2023;2024;2025
ND,biomass,Large diameter,14061987.21382785,1711672.259596057,12.172335485505808,77,2019;2020;2021;2022;2023;2024;2025
ND,biomass,Medium diameter,8809117.050225036,1014606.070553294,11.517681792267425,80,2019;2020;2021;2022;2023;2024;2025
ND,biomass,Small diameter,1111965.6440051517,283491.7443501831,25.49464957649984,34,2019;2020;2021;2022;2023;2024;2025
ND,biomass,Nonstocked,2657.7656825614386,1897.7320654864773,71.40328727766271,2,2019;2020;2021;2022;2023;2024;2025
ND,growth,Large diameter,12600599.389983226,3212781.909965534,25.49705621559175,75,2019;2020;2021;2022;2023;2024;2025
ND,growth,Medium diameter,8978624.20140399,2603758.277732962,28.99952397301372,79,2019;2020;2021;2022;2023;2024;2025
ND,growth,Small diameter,890537.9881396435,741222.8250062545,83.23315062108556,30,2019;2020;2021;2022;2023;2024;2025
ND,growth,Nonstocked,15354.61597807309,12835.243423510488,83.59208359127736,2,2019;2020;2021;2022;2023;2024;2025
ND,removals,Large diameter,452504.0518622373,456772.508844924,100.94329696388802,1,2019;2020;2021;2022;2023;2024;2025
ND,removals,Medium diameter,0.0,0.0,,0,2019;2020;2021;2022;2023;2024;2025
ND,removals,Small diameter,0.0,0.0,,0,2019;2020;2021;2022;2023;2024;2025
ND,removals,Nonstocked,0.0,0.0,,0,2019;2020;2021;2022;2023;2024;2025
ND,sawlog,Large diameter,1601363671.065789,308402949.8984789,19.25877022632973,44,2019;2020;2021;2022;2023;2024;2025
ND,sawlog,Medium diameter,150579799.9620737,42641533.03857829,28.318229303876315,18,2019;2020;2021;2022;2023;2024;2025
ND,sawlog,Small diameter,10717200.498880155,6423388.033080496,59.93531644529444,4,2019;2020;2021;2022;2023;2024;2025
ND,area,Large diameter,353906.3129441772,36698.47342783425,10.3695447313546,77,2019;2020;2021;2022;2023;2024;2025
ND,area,Medium diameter,336282.85894049343,34273.920205525064,10.191991442415436,87,2019;2020;2021;2022;2023;2024;2025
ND,area,Small diameter,181592.2262017904,27866.038089184272,15.345391524755438,42,2019;2020;2021;2022;2023;2024;2025
ND,area,Nonstocked,11306.01725591742,5011.28311623471,44.32403562458628,6,2019;2020;2021;2022;2023;2024;2025
NE,volume,Large diameter,2213178783.787829,163591875.46377409,7.3917153310040575,189,2019;2020;2021;2022;2023;2024;2025
NE,volume,Medium diameter,268214555.56232703,36701288.41495263,13.683555815233923,67,2019;2020;2021;2022;2023;2024;2025
NE,volume,Small diameter,43059487.73428085,9350846.851242164,21.71611262295092,28,2019;2020;2021;2022;2023;2024;2025
NE,volume,Nonstocked,8736855.13342999,4000338.7674934906,45.78694171300747,9,2019;2020;2021;2022;2023;2024;2025
NE,mortality,Large diameter,22452304.52090092,4303474.547049184,19.167184121536685,82,2019;2020;2021;2022;2023;2024;2025
NE,mortality,Medium diameter,1865597.641902502,561312.1139456272,30.087522697188422,20,2019;2020;2021;2022;2023;2024;2025
NE,mortality,Small diameter,1655018.3632870568,514821.2926436813,31.10668159724748,11,2019;2020;2021;2022;2023;2024;2025
NE,mortality,Nonstocked,3584580.480538517,3160524.3653872595,88.16999318459851,6,2019;2020;2021;2022;2023;2024;2025
NE,biomass,Large diameter,43170937.49509012,2895461.4267073683,6.706969073897626,189,2019;2020;2021;2022;2023;2024;2025
NE,biomass,Medium diameter,6470331.479518283,893395.2602170573,13.807565548149794,67,2019;2020;2021;2022;2023;2024;2025
NE,biomass,Small diameter,1194139.1571278286,290145.92251221667,24.297496718061105,33,2019;2020;2021;2022;2023;2024;2025
NE,biomass,Nonstocked,170917.22718568103,66961.3514848742,39.17764908046908,10,2019;2020;2021;2022;2023;2024;2025
NE,growth,Large diameter,51700651.60217839,6145897.359818108,11.887465959054088,175,2019;2020;2021;2022;2023;2024;2025
NE,growth,Medium diameter,12734822.66018224,1973932.5873630424,15.500275426173816,63,2019;2020;2021;2022;2023;2024;2025
NE,growth,Small diameter,1677614.173517631,652267.279762952,38.88064908245704,28,2019;2020;2021;2022;2023;2024;2025
NE,growth,Nonstocked,-2742537.448502231,2673887.2159170485,-97.49683518003832,16,2019;2020;2021;2022;2023;2024;2025
NE,removals,Large diameter,6356794.571447265,3173981.155397777,49.930528975315774,14,2019;2020;2021;2022;2023;2024;2025
NE,removals,Medium diameter,54910.11055571317,45803.463300330455,83.41535436148342,1,2019;2020;2021;2022;2023;2024;2025
NE,removals,Small diameter,0.0,0.0,,0,2019;2020;2021;2022;2023;2024;2025
NE,removals,Nonstocked,872369.9870762957,727172.853685511,83.35601458764009,3,2019;2020;2021;2022;2023;2024;2025
NE,sawlog,Large diameter,4321241153.151327,503981912.677138,11.662897181972868,120,2019;2020;2021;2022;2023;2024;2025
NE,sawlog,Medium diameter,43094125.12043202,15267950.919303754,35.42930939341621,10,2019;2020;2021;2022;2023;2024;2025
NE,sawlog,Small diameter,27183270.76770483,12605999.16566482,46.37410734487999,5,2019;2020;2021;2022;2023;2024;2025
NE,sawlog,Nonstocked,8256135.922241112,6085547.3214945365,73.70938873596725,2,2019;2020;2021;2022;2023;2024;2025
NE,area,Large diameter,906326.703168558,52153.20343327777,5.754349204425719,189,2019;2020;2021;2022;2023;2024;2025
NE,area,Medium diameter,261262.04971641084,32973.77246194248,12.620957577931485,69,2019;2020;2021;2022;2023;2024;2025
NE,area,Small diameter,195376.4059201864,30044.427357300552,15.377715244477402,40,2019;2020;2021;2022;2023;2024;2025
NE,area,Nonstocked,123856.63890795608,23604.21289239896,19.057688873618154,31,2019;2020;2021;2022;2023;2024;2025
NH,volume,Large diameter,13890759388.501234,383149819.6167365,2.758307223533854,707,2019;2020;2021;2022;2023;2024;2025
NH,volume,Medium diameter,2868176225.7685018,183152771.5250159,6.38568752782761,302,2019;2020;2021;2022;2023;2024;2025
NH,volume,Small diameter,223634563.2787768,32311750.39538013,14.448459988316378,83,2019;2020;2021;2022;2023;2024;2025
NH,volume,Nonstocked,768242.0745468411,455573.60965349525,59.300788741910814,4,2019;2020;2021;2022;2023;2024;2025
NH,mortality,Large diameter,102567540.856401,6032396.767947637,5.881389684864584,546,2019;2020;2021;2022;2023;2024;2025
NH,mortality,Medium diameter,33449205.255982418,3458872.1658018967,10.340670695556437,239,2019;2020;2021;2022;2023;2024;2025
NH,mortality,Small diameter,3532034.641404188,900069.643256975,25.48303554857393,33,2019;2020;2021;2022;2023;2024;2025
NH,mortality,Nonstocked,207704.9316121717,217832.09708994112,104.87574628063186,2,2019;2020;2021;2022;2023;2024;2025
NH,biomass,Large diameter,279386938.746987,7399961.040531923,2.648642443243681,707,2019;2020;2021;2022;2023;2024;2025
NH,biomass,Medium diameter,62206781.3522785,3899606.175641243,6.268779851440439,302,2019;2020;2021;2022;2023;2024;2025
NH,biomass,Small diameter,8886409.93735028,1192064.9384438822,13.414471612811148,86,2019;2020;2021;2022;2023;2024;2025
NH,biomass,Nonstocked,39333.04206579519,24603.129282843296,62.550791880495495,5,2019;2020;2021;2022;2023;2024;2025
NH,growth,Large diameter,221045471.72378337,9459694.941182174,4.279524419755104,679,2019;2020;2021;2022;2023;2024;2025
NH,growth,Medium diameter,71573911.12713508,6098298.490304922,8.520281195019027,284,2019;2020;2021;2022;2023;2024;2025
NH,growth,Small diameter,13181653.800203647,2102354.8861738206,15.949098026996738,80,2019;2020;2021;2022;2023;2024;2025
NH,growth,Nonstocked,364306.3924136009,496349.2296252411,136.24499595981027,6,2019;2020;2021;2022;2023;2024;2025
NH,removals,Large diameter,65804442.43275617,11903543.379972111,18.08927017676053,64,2019;2020;2021;2022;2023;2024;2025
NH,removals,Medium diameter,16594683.816899614,4939408.430519768,29.76500477514129,22,2019;2020;2021;2022;2023;2024;2025
NH,removals,Small diameter,21812000.776524413,7109247.367270102,32.593284037113946,16,2019;2020;2021;2022;2023;2024;2025
